student_id,gender,program,term,year,campus,unit_code,assignment_1,quiz,mid_exam,practical_test_1,assignment_2,practical_test_2,submission_timeliness,funding_type,attendance,risk/notrisk
P4364,Female,DIT,2,2023,Labasa,413,8,54,38,51,none,none,late submission,private,68,0
P4365,Male,DIT,2,2023,Labasa,413,68,80,94,83,none,none,on time,private,98,1
P4366,Male,DIT,2,2023,Labasa,413,68,74,92,68,none,none,on time,sponsored,96,1
P4367,Male,DIT,1,2023,Labasa,413,85,78,66,75,none,none,on time,sponsored,93,1
P4368,Male,DIT,2,2023,Labasa,413,81,89,93,93,none,none,on time,private,91,1
P4369,Female,DIT,1,2023,Labasa,413,62,84,63,72,none,none,on time,sponsored,81,1
P4370,Male,DIT,1,2023,Labasa,413,70,85,80,60,none,none,on time,sponsored,71,1
P4371,Female,DIT,2,2023,Labasa,413,28,13,29,39,none,none,late submission,private,24,0
P4372,Female,DIT,2,2023,Labasa,413,81,71,76,81,none,none,on time,private,78,1
P4373,Female,DIT,2,2023,Labasa,413,93,76,64,83,none,none,on time,private,91,1
P4374,Female,DIT,1,2023,Labasa,413,14,29,53,7,none,none,late submission,sponsored,16,0
P4375,Male,DIT,2,2023,Labasa,413,88,87,95,65,none,none,on time,private,81,1
P4376,Male,DIT,2,2023,Labasa,413,9,53,43,14,none,none,late submission,sponsored,65,0
P4377,Male,DIT,1,2023,Labasa,413,93,93,63,94,none,none,on time,sponsored,81,1
P4378,Female,DIT,1,2023,Labasa,413,83,70,66,70,none,none,on time,sponsored,86,1
P4379,Male,DIT,1,2023,Labasa,413,72,77,63,85,none,none,on time,private,100,1
P4380,Female,DIT,2,2023,Labasa,413,29,20,8,46,none,none,late submission,private,53,0
P4381,Female,BIS,1,2023,Labasa,501,none,63,none,68,0,70,on time,private,92,1
P4382,Female,BIS,1,2023,Labasa,501,75,none,none,77,0,67,on time,sponsored,82,1
P4383,Male,BIS,2,2023,Labasa,501,none,93,none,93,0,0,on time,private,78,1
P4384,Female,BIS,1,2023,Labasa,501,none,81,none,62,0,0,on time,private,89,1
P4385,Female,BIS,1,2023,Labasa,501,none,5,none,15,0,0,late submission,private,62,0
P4386,Female,BIS,1,2023,Labasa,501,77,92,none,86,0,65,on time,private,97,1
P4387,Male,BIS,2,2023,Labasa,501,87,66,none,95,0,62,on time,sponsored,85,1
P4388,Male,BIS,1,2023,Labasa,501,83,none,none,82,0,93,on time,sponsored,94,1
P4389,Female,BIS,2,2023,Labasa,501,none,none,none,78,86,0,on time,sponsored,70,1
P4390,Female,BIS,2,2023,Labasa,501,77,63,none,89,76,0,on time,sponsored,100,1
P4391,Female,BIS,2,2023,Labasa,501,none,21,none,39,34,0,late submission,private,22,0
P4392,Male,BIS,1,2023,Labasa,501,71,72,none,91,0,0,on time,private,80,1
P4393,Male,BIS,1,2023,Labasa,501,79,none,none,85,64,65,on time,sponsored,73,1
P4394,Female,BIS,2,2023,Labasa,501,none,none,none,78,0,0,on time,private,80,1
P4395,Male,BIS,1,2023,Labasa,501,61,none,none,75,0,73,on time,private,91,1
P4396,Male,BIS,2,2023,Labasa,501,88,none,none,86,0,0,on time,private,70,1
P4397,Female,BIS,2,2023,Labasa,501,80,none,none,80,75,0,on time,sponsored,81,1
P4398,Female,BIS,1,2023,Labasa,501,none,29,none,36,53,0,late submission,private,29,0
P4399,Female,BIS,2,2023,Labasa,501,95,none,none,82,90,0,on time,sponsored,75,1
P4400,Male,BIS,2,2023,Labasa,501,91,68,none,73,0,0,on time,sponsored,100,1
P4401,Female,BIS,1,2023,Labasa,501,69,none,none,82,67,0,on time,private,98,1
P4402,Male,BIS,1,2023,Labasa,501,none,none,none,81,65,0,on time,sponsored,89,1
P4403,Female,BIS,2,2023,Labasa,501,none,79,none,71,0,91,on time,private,74,1
P4404,Male,BIS,2,2023,Labasa,501,65,none,none,93,76,63,on time,private,77,1
P4405,Female,BIS,1,2023,Labasa,501,60,84,none,61,83,71,on time,sponsored,100,1
P4406,Female,BIS,1,2023,Labasa,501,69,71,none,71,92,88,on time,sponsored,81,1
P4407,Male,BIS,1,2023,Labasa,501,6,none,none,37,33,0,late submission,private,39,0
P4408,Male,BIS,1,2023,Labasa,501,42,50,none,7,42,21,late submission,private,43,0
P4409,Female,BIS,1,2023,Labasa,501,72,62,none,63,90,93,on time,private,96,1
P4410,Female,BIS,2,2023,Labasa,501,none,none,none,18,0,0,late submission,private,25,0
P4411,Female,BIS,1,2023,Labasa,501,80,84,none,91,78,93,on time,sponsored,85,1
P4412,Male,BIS,1,2023,Labasa,501,none,none,none,63,0,0,on time,sponsored,88,1
P4413,Male,BIS,2,2023,Labasa,501,92,none,none,66,89,0,on time,sponsored,86,1
P4414,Male,BIS,1,2023,Labasa,501,62,none,none,78,60,81,on time,sponsored,88,1
P4415,Female,BIS,1,2023,Labasa,501,none,none,none,76,0,0,on time,private,96,1
P4416,Female,BIS,1,2023,Labasa,501,none,91,none,60,85,88,on time,private,83,1
P4417,Male,BIS,1,2023,Labasa,501,none,71,none,70,0,0,on time,sponsored,73,1
P4418,Female,BIS,2,2023,Labasa,501,none,95,none,72,68,0,on time,private,73,1
P4419,Male,BIS,1,2023,Labasa,501,none,none,none,87,0,0,on time,private,96,1
P4420,Male,BIS,1,2023,Labasa,501,none,9,none,55,16,0,late submission,sponsored,40,0
P4421,Male,BIS,1,2023,Labasa,501,none,none,none,72,0,0,on time,private,74,1
P4422,Male,BIS,1,2023,Labasa,501,69,none,none,64,86,0,on time,sponsored,79,1
P4423,Female,BIS,1,2023,Labasa,501,60,none,none,84,67,62,on time,sponsored,73,1
P4424,Male,BIS,2,2023,Labasa,501,43,none,none,43,0,0,late submission,private,49,0
P4425,Female,BIS,1,2023,Labasa,501,none,none,none,84,76,83,on time,private,98,1
P4426,Female,BIS,2,2023,Labasa,501,none,none,none,82,0,0,on time,private,84,1
P4427,Female,BIS,2,2023,Labasa,501,83,80,none,68,93,75,on time,private,82,1
P4428,Male,BIS,1,2023,Labasa,501,35,23,none,13,25,30,late submission,private,46,0
P4429,Female,BIS,2,2023,Labasa,501,none,none,none,42,0,0,late submission,sponsored,52,0
P4430,Male,BIS,1,2023,Labasa,501,none,none,none,69,0,89,on time,sponsored,91,1
P4431,Male,BIS,2,2023,Labasa,501,none,none,none,60,0,0,on time,sponsored,99,1
P4432,Female,BIS,1,2023,Labasa,501,none,83,none,88,0,0,on time,sponsored,100,1
P4433,Female,BIS,1,2023,Labasa,501,10,7,none,10,0,0,late submission,sponsored,20,0
P4434,Male,BIS,1,2023,Labasa,501,none,68,none,90,0,70,on time,private,74,1
P4435,Female,BIS,2,2023,Labasa,501,61,82,none,65,83,71,on time,private,75,1
P4436,Female,BIS,2,2023,Labasa,501,40,none,none,22,0,0,late submission,sponsored,14,0
P4437,Male,BIS,2,2023,Labasa,501,none,31,none,10,3,0,late submission,private,24,0
P4438,Female,BIS,2,2023,Labasa,501,17,none,none,21,35,8,late submission,sponsored,43,0
P4439,Male,BIS,2,2023,Labasa,501,84,62,none,84,0,0,on time,private,98,1
P4440,Female,BIS,2,2023,Labasa,501,none,91,none,77,0,0,on time,private,81,1
P4441,Male,BIS,1,2023,Labasa,603,4,none,6.2,none,none,none,late submission,sponsored,13,0
P4442,Male,BIS,1,2023,Labasa,603,64,none,25.29,none,none,none,on time,sponsored,77,1
P4443,Male,BIS,2,2023,Labasa,603,37,none,21.91,none,none,none,late submission,sponsored,9,0
P4444,Female,BIS,2,2023,Labasa,603,3,none,24.65,none,none,none,late submission,sponsored,13,0
P4445,Male,BIS,1,2023,Labasa,603,60,none,37.99,none,none,none,on time,sponsored,92,1
P4446,Male,BIS,1,2023,Labasa,603,80,none,43.76,none,none,none,on time,private,72,1
P4447,Male,BIS,2,2023,Labasa,603,30,none,10.08,none,none,none,late submission,sponsored,63,0
P4448,Male,BIS,2,2023,Labasa,603,71,none,54.23,none,none,none,on time,sponsored,70,1
P4449,Female,BIS,1,2023,Labasa,603,44,none,4.34,none,none,none,late submission,sponsored,73,0
P4450,Male,BIS,1,2023,Labasa,603,70,none,36.84,none,none,none,on time,sponsored,80,1
P4451,Female,BIS,2,2023,Labasa,603,87,none,32.53,none,none,none,on time,sponsored,79,1
P4452,Female,BIS,1,2023,Labasa,603,78,none,47.63,none,none,none,on time,private,90,1
P4453,Male,BIS,1,2023,Labasa,603,87,none,27.4,none,none,none,on time,sponsored,81,1
P4454,Female,BIS,1,2023,Labasa,603,37,none,27,none,none,none,late submission,private,11,0
P4455,Female,BIS,1,2023,Labasa,603,88,none,35.74,none,none,none,on time,private,93,1
P4456,Female,BIS,2,2023,Labasa,603,80,none,41.38,none,none,none,on time,private,94,1
P4457,Male,BIS,1,2023,Labasa,603,86,none,38.95,none,none,none,on time,private,71,1
P4458,Female,BIS,2,2023,Labasa,603,55,none,31.47,none,none,none,late submission,private,51,0
P4459,Female,BIS,1,2023,Labasa,603,86,none,53.49,none,none,none,on time,private,94,1
P4460,Male,BIS,2,2023,Labasa,603,85,none,35.97,none,none,none,on time,sponsored,97,1
P4461,Female,BIS,1,2023,Labasa,603,73,none,27.85,none,none,none,on time,sponsored,100,1
P4462,Female,BIS,2,2023,Labasa,603,61,none,39.92,none,none,none,on time,sponsored,80,1
P4463,Male,BIS,2,2023,Labasa,603,14,none,6.65,none,none,none,late submission,private,70,0
P4464,Female,BIS,2,2023,Labasa,603,91,none,54.07,none,none,none,on time,sponsored,97,1
P4465,Male,BIS,2,2023,Labasa,603,45,none,16.68,none,none,none,late submission,private,8,0
P4466,Female,BIS,1,2023,Labasa,603,73,none,37.49,none,none,none,on time,private,100,1
P4467,Male,BIS,2,2023,Labasa,603,87,none,43.35,none,none,none,on time,private,80,1
P4468,Male,BIS,2,2023,Labasa,603,83,none,41.96,none,none,none,on time,sponsored,81,1
P4469,Female,BIS,1,2023,Labasa,603,75,none,31.28,none,none,none,on time,private,81,1
P4470,Female,BIS,1,2023,Labasa,603,50,none,9.82,none,none,none,late submission,private,40,0
P4471,Female,BIS,2,2023,Labasa,603,80,none,48.45,none,none,none,on time,sponsored,98,1
P4472,Male,BIS,1,2023,Labasa,603,36,none,16.44,none,none,none,late submission,private,31,0
P4473,Male,BIS,2,2023,Labasa,603,69,none,43.71,none,none,none,on time,private,73,1
P4474,Male,BIS,2,2023,Labasa,603,64,none,38.48,none,none,none,on time,private,98,1
P4475,Male,BIS,2,2023,Labasa,603,90,none,32.4,none,none,none,on time,sponsored,81,1
P4476,Male,BIS,2,2023,Labasa,603,95,none,29.38,none,none,none,on time,private,89,1
P4477,Female,BIS,2,2023,Labasa,603,72,none,53.73,none,none,none,on time,sponsored,80,1
P4478,Male,BIS,2,2023,Labasa,603,93,none,48.97,none,none,none,on time,sponsored,93,1
P4479,Female,BIS,1,2023,Labasa,603,19,none,9.13,none,none,none,late submission,sponsored,54,0
P4480,Male,BIS,2,2023,Labasa,603,65,none,36.06,none,none,none,on time,private,90,1
P4481,Male,BIS,2,2023,Labasa,603,88,none,47.75,none,none,none,on time,sponsored,87,1
P4482,Male,BIS,2,2023,Labasa,603,78,none,29.89,none,none,none,on time,private,76,1
P4483,Male,BIS,2,2023,Labasa,603,55,none,11.43,none,none,none,late submission,sponsored,15,0
P4484,Female,BIS,2,2023,Labasa,603,95,none,25.76,none,none,none,on time,private,96,1
P4485,Female,BIS,2,2023,Labasa,603,78,none,34.72,none,none,none,on time,sponsored,80,1
P4486,Male,BIS,1,2023,Labasa,603,91,none,26.92,none,none,none,on time,sponsored,92,1
P4487,Male,BIS,1,2023,Labasa,603,75,none,27.76,none,none,none,on time,sponsored,86,1
P4488,Female,BIS,2,2023,Labasa,603,64,none,39.77,none,none,none,on time,private,83,1
P4489,Male,BIS,2,2023,Labasa,603,95,none,49.69,none,none,none,on time,sponsored,82,1
P4490,Male,BIS,2,2023,Labasa,603,74,none,32.18,none,none,none,on time,private,94,1
P4491,Male,BIS,1,2023,Labasa,603,90,none,26.27,none,none,none,on time,sponsored,92,1
P4492,Male,BIS,1,2023,Labasa,603,20,none,13.56,none,none,none,late submission,private,17,0
P4493,Female,BIS,1,2023,Labasa,603,61,none,45.09,none,none,none,on time,private,79,1
P4494,Female,BIS,1,2023,Labasa,603,73,none,31.89,none,none,none,on time,sponsored,88,1
P4495,Female,BIS,1,2023,Labasa,603,92,none,51.96,none,none,none,on time,private,72,1
P4496,Male,BIS,2,2023,Labasa,603,78,none,32.97,none,none,none,on time,sponsored,87,1
P4497,Female,BIS,2,2023,Labasa,603,81,none,30.87,none,none,none,on time,private,76,1
P4498,Female,BIS,2,2023,Labasa,603,61,none,38.37,none,none,none,on time,private,79,1
P4499,Female,BIS,1,2023,Labasa,603,66,none,47.28,none,none,none,on time,private,71,1
P4500,Male,BIS,1,2023,Labasa,603,37,none,28.63,none,none,none,late submission,sponsored,38,0
P4501,Female,CERTIV IT,2,2023,Nasinu,410,76,none,none,73,92,79,on time,sponsored,90,1
P4502,Male,CERTIV IT,1,2023,Nasinu,410,31,none,none,46,0,29,late submission,sponsored,42,0
P4503,Female,CERTIV IT,1,2023,Nasinu,410,50,none,none,42,54,4,late submission,private,61,0
P4504,Male,CERTIV IT,1,2023,Nasinu,410,17,none,none,0,0,24,late submission,sponsored,6,0
P4505,Male,CERTIV IT,1,2023,Nasinu,410,87,none,none,83,0,86,on time,sponsored,76,1
P4506,Male,CERTIV IT,2,2023,Nasinu,410,9,none,none,16,29,7,late submission,private,15,0
P4507,Male,CERTIV IT,2,2023,Nasinu,410,75,none,none,89,0,77,on time,sponsored,73,1
P4508,Male,CERTIV IT,2,2023,Nasinu,410,73,none,none,64,0,61,on time,sponsored,92,1
P4509,Male,CERTIV IT,2,2023,Nasinu,410,71,none,none,60,62,77,on time,private,84,1
P4510,Female,CERTIV IT,2,2023,Nasinu,410,77,none,none,72,0,60,on time,sponsored,78,1
P4511,Male,CERTIV IT,2,2023,Nasinu,410,74,none,none,63,0,65,on time,private,92,1
P4512,Female,CERTIV IT,2,2023,Nasinu,410,23,none,none,42,23,20,late submission,sponsored,69,0
P4513,Female,CERTIV IT,2,2023,Nasinu,410,89,none,none,82,78,91,on time,private,82,1
P4514,Female,CERTIV IT,2,2023,Nasinu,410,8,none,none,21,0,28,late submission,private,11,0
P4515,Male,CERTIV IT,1,2023,Nasinu,410,81,none,none,94,70,73,on time,sponsored,99,1
P4516,Female,CERTIV IT,1,2023,Nasinu,410,33,none,none,6,36,16,late submission,sponsored,14,0
P4517,Male,CERTIV IT,1,2023,Nasinu,410,91,none,none,67,0,95,on time,private,95,1
P4518,Female,CERTIV IT,2,2023,Nasinu,410,66,none,none,74,89,72,on time,private,81,1
P4519,Male,CERTIV IT,1,2023,Nasinu,410,79,none,none,75,0,73,on time,sponsored,99,1
P4520,Male,CERTIV IT,1,2023,Nasinu,410,67,none,none,73,71,64,on time,private,70,1
P4521,Female,CERTIV IT,2,2023,Nasinu,410,42,none,none,25,0,21,late submission,private,54,0
P4522,Female,CERTIV IT,2,2023,Nasinu,410,62,none,none,91,0,80,on time,private,83,1
P4523,Female,CERTIV IT,1,2023,Nasinu,410,94,none,none,66,0,91,on time,private,85,1
P4524,Male,CERTIV IT,2,2023,Nasinu,410,90,none,none,76,94,65,on time,sponsored,85,1
P4525,Male,CERTIV IT,1,2023,Nasinu,410,75,none,none,90,0,79,on time,private,93,1
P4526,Female,CERTIV IT,1,2023,Nasinu,410,68,none,none,61,0,64,on time,sponsored,73,1
P4527,Male,CERTIV IT,2,2023,Nasinu,410,94,none,none,63,76,93,on time,private,88,1
P4528,Female,CERTIV IT,1,2023,Nasinu,410,2,none,none,18,0,27,late submission,sponsored,37,0
P4529,Male,CERTIV IT,1,2023,Nasinu,410,30,none,none,31,15,24,late submission,sponsored,9,0
P4530,Male,CERTIV IT,2,2023,Nasinu,410,81,none,none,91,0,67,on time,sponsored,75,1
P4531,Male,CERTIV IT,1,2023,Nasinu,410,88,none,none,91,0,61,on time,sponsored,93,1
P4532,Female,CERTIV IT,1,2023,Nasinu,410,87,none,none,95,87,64,on time,private,71,1
P4533,Male,CERTIV IT,2,2023,Nasinu,410,25,none,none,32,15,7,late submission,private,45,0
P4534,Male,CERTIV IT,1,2023,Nasinu,410,88,none,none,94,0,90,on time,sponsored,75,1
P4535,Male,CERTIV IT,1,2023,Nasinu,410,74,none,none,72,0,68,on time,sponsored,73,1
P4536,Female,CERTIV IT,1,2023,Nasinu,410,67,none,none,93,77,79,on time,sponsored,86,1
P4537,Male,CERTIV IT,2,2023,Nasinu,410,12,none,none,42,0,30,late submission,sponsored,61,0
P4538,Male,CERTIV IT,1,2023,Nasinu,410,69,none,none,68,92,64,on time,sponsored,87,1
P4539,Female,CERTIV IT,1,2023,Nasinu,410,83,none,none,74,0,63,on time,private,77,1
P4540,Female,CERTIV IT,1,2023,Nasinu,410,12,none,none,42,0,25,late submission,sponsored,50,0
P4541,Female,CERTIV IT,1,2023,Nasinu,410,92,none,none,86,70,93,on time,private,74,1
P4542,Female,CERTIV IT,2,2023,Nasinu,410,26,none,none,4,35,45,late submission,sponsored,55,0
P4543,Male,CERTIV IT,1,2023,Nasinu,410,89,none,none,81,0,79,on time,private,82,1
P4544,Female,CERTIV IT,2,2023,Nasinu,410,90,none,none,81,0,81,on time,sponsored,97,1
P4545,Male,CERTIV IT,2,2023,Nasinu,410,78,none,none,92,0,80,on time,private,99,1
P4546,Male,CERTIV IT,1,2023,Nasinu,410,81,none,none,93,0,76,on time,sponsored,79,1
P4547,Female,CERTIV IT,1,2023,Nasinu,410,12,none,none,43,0,45,late submission,private,17,0
P4548,Female,CERTIV IT,1,2023,Nasinu,410,7,none,none,46,0,40,late submission,sponsored,74,0
P4549,Male,CERTIV IT,1,2023,Nasinu,410,71,none,none,91,83,85,on time,private,90,1
P4550,Female,CERTIV IT,2,2023,Nasinu,410,9,none,none,16,38,16,late submission,private,58,0
P4551,Male,CERTIV IT,2,2023,Nasinu,410,4,none,none,12,0,31,late submission,sponsored,50,0
P4552,Female,CERTIV IT,2,2023,Nasinu,410,77,none,none,63,0,66,on time,sponsored,83,1
P4553,Female,CERTIV IT,2,2023,Nasinu,410,71,none,none,67,83,62,on time,sponsored,73,1
P4554,Male,CERTIV IT,2,2023,Nasinu,410,68,none,none,66,87,62,on time,private,87,1
P4555,Male,CERTIV IT,1,2023,Nasinu,410,78,none,none,87,75,74,on time,private,89,1
P4556,Female,CERTIV IT,2,2023,Nasinu,410,35,none,none,37,20,10,late submission,sponsored,19,0
P4557,Female,CERTIV IT,1,2023,Nasinu,410,65,none,none,77,91,66,on time,sponsored,70,1
P4558,Male,CERTIV IT,2,2023,Nasinu,410,71,none,none,74,77,60,on time,sponsored,84,1
P4559,Male,CERTIV IT,2,2023,Nasinu,410,88,none,none,73,74,65,on time,private,97,1
P4560,Female,CERTIV IT,2,2023,Nasinu,410,84,none,none,61,0,73,on time,private,93,1
P4561,Female,DIT,2,2023,Nasinu,411,20,none,1,31,none,32,late submission,private,67,0
P4562,Female,DIT,2,2023,Nasinu,411,64,none,84,70,none,85,on time,sponsored,81,1
P4563,Male,DIT,1,2023,Nasinu,411,75,none,78,74,none,84,on time,private,82,1
P4564,Female,DIT,1,2023,Nasinu,411,64,none,88,61,none,84,on time,sponsored,88,1
P4565,Female,DIT,2,2023,Nasinu,411,88,none,87,65,none,87,on time,private,85,1
P4566,Female,DIT,2,2023,Nasinu,411,90,none,70,70,none,74,on time,private,81,1
P4567,Male,DIT,1,2023,Nasinu,411,48,none,14,5,none,45,late submission,sponsored,46,0
P4568,Male,DIT,1,2023,Nasinu,411,76,none,65,93,none,76,on time,sponsored,87,1
P4569,Female,DIT,1,2023,Nasinu,411,77,none,71,74,none,86,on time,private,97,1
P4570,Female,DIT,1,2023,Nasinu,411,63,none,71,78,none,95,on time,sponsored,77,1
P4571,Female,DIT,2,2023,Nasinu,411,51,none,12,38,none,45,late submission,sponsored,30,0
P4572,Male,DIT,1,2023,Nasinu,411,34,none,7,49,none,29,late submission,sponsored,34,0
P4573,Female,DIT,1,2023,Nasinu,411,75,none,60,80,none,70,on time,sponsored,99,1
P4574,Female,DIT,1,2023,Nasinu,411,85,none,68,70,none,63,on time,sponsored,98,1
P4575,Female,DIT,1,2023,Nasinu,411,36,none,50,17,none,29,late submission,private,30,0
P4576,Male,DIT,2,2023,Nasinu,411,70,none,62,64,none,84,on time,sponsored,73,1
P4577,Male,DIT,1,2023,Nasinu,411,85,none,95,94,none,85,on time,private,86,1
P4578,Female,DIT,2,2023,Nasinu,411,48,none,16,33,none,26,late submission,private,73,0
P4579,Male,DIT,2,2023,Nasinu,411,64,none,83,79,none,67,on time,sponsored,71,1
P4580,Female,DIT,2,2023,Nasinu,411,80,none,91,72,none,61,on time,sponsored,81,1
P4581,Male,DIT,2,2023,Nasinu,411,55,none,37,50,none,48,late submission,private,18,0
P4582,Male,DIT,2,2023,Nasinu,411,74,none,88,76,none,91,on time,sponsored,74,1
P4583,Female,DIT,2,2023,Nasinu,411,89,none,68,86,none,63,on time,sponsored,81,1
P4584,Male,DIT,1,2023,Nasinu,411,23,none,3,22,none,29,late submission,private,12,0
P4585,Female,DIT,2,2023,Nasinu,411,92,none,95,90,none,62,on time,private,79,1
P4586,Female,DIT,1,2023,Nasinu,411,92,none,70,60,none,66,on time,private,76,1
P4587,Male,DIT,2,2023,Nasinu,411,93,none,83,61,none,88,on time,sponsored,86,1
P4588,Female,DIT,2,2023,Nasinu,411,39,none,20,18,none,23,late submission,private,58,0
P4589,Male,DIT,1,2023,Nasinu,411,48,none,32,2,none,42,late submission,private,62,0
P4590,Male,DIT,1,2023,Nasinu,411,42,none,45,28,none,46,late submission,private,48,0
P4591,Female,DIT,1,2023,Nasinu,411,65,none,84,77,none,85,on time,sponsored,99,1
P4592,Male,DIT,1,2023,Nasinu,411,72,none,86,72,none,86,on time,sponsored,70,1
P4593,Male,DIT,2,2023,Nasinu,411,60,none,64,70,none,62,on time,sponsored,78,1
P4594,Female,DIT,2,2023,Nasinu,411,10,none,43,31,none,7,late submission,private,28,0
P4595,Male,DIT,2,2023,Nasinu,411,54,none,30,16,none,36,late submission,private,43,0
P4596,Female,DIT,2,2023,Nasinu,411,75,none,74,61,none,87,on time,private,91,1
P4597,Female,DIT,2,2023,Nasinu,411,91,none,85,63,none,79,on time,private,86,1
P4598,Female,DIT,1,2023,Nasinu,411,54,none,50,14,none,15,late submission,sponsored,71,0
P4599,Female,DIT,1,2023,Nasinu,411,26,none,47,25,none,26,late submission,private,69,0
P4600,Female,DIT,2,2023,Nasinu,411,64,none,80,63,none,87,on time,private,75,1
P4601,Female,DIT,2,2023,Nasinu,411,81,none,83,67,none,79,on time,sponsored,85,1
P4602,Male,DIT,2,2023,Nasinu,411,37,none,13,25,none,27,late submission,private,62,0
P4603,Male,DIT,2,2023,Nasinu,411,81,none,70,80,none,84,on time,sponsored,95,1
P4604,Male,DIT,1,2023,Nasinu,411,69,none,94,87,none,91,on time,sponsored,95,1
P4605,Male,DIT,1,2023,Nasinu,411,11,none,2,8,none,18,late submission,private,0,0
P4606,Female,DIT,2,2023,Nasinu,411,70,none,79,81,none,66,on time,sponsored,72,1
P4607,Male,DIT,1,2023,Nasinu,411,50,none,10,25,none,52,late submission,sponsored,0,0
P4608,Female,DIT,1,2023,Nasinu,411,78,none,68,64,none,89,on time,sponsored,79,1
P4609,Female,DIT,1,2023,Nasinu,411,91,none,74,78,none,62,on time,sponsored,92,1
P4610,Female,DIT,2,2023,Nasinu,411,88,none,82,92,none,79,on time,private,92,1
P4611,Female,DIT,2,2023,Nasinu,411,79,none,80,73,none,75,on time,sponsored,99,1
P4612,Female,DIT,1,2023,Nasinu,411,63,none,67,69,none,66,on time,sponsored,71,1
P4613,Female,DIT,1,2023,Nasinu,411,81,none,80,75,none,90,on time,private,72,1
P4614,Female,DIT,2,2023,Nasinu,411,73,none,90,62,none,83,on time,private,90,1
P4615,Male,DIT,2,2023,Nasinu,411,62,none,76,84,none,71,on time,sponsored,72,1
P4616,Female,DIT,2,2023,Nasinu,411,88,none,68,80,none,87,on time,private,82,1
P4617,Female,DIT,1,2023,Nasinu,411,76,none,86,65,none,91,on time,sponsored,95,1
P4618,Female,DIT,1,2023,Nasinu,411,92,none,91,77,none,72,on time,sponsored,74,1
P4619,Male,DIT,2,2023,Nasinu,411,81,none,83,81,none,60,on time,private,70,1
P4620,Male,DIT,2,2023,Nasinu,411,13,none,9,21,none,43,late submission,sponsored,64,0
P4621,Female,DIT,2,2023,Nasinu,413,27,49,46,51,none,none,late submission,sponsored,75,0
P4622,Male,DIT,2,2023,Nasinu,413,34,48,29,2,none,none,late submission,private,75,0
P4623,Female,DIT,2,2023,Nasinu,413,90,86,89,74,none,none,on time,sponsored,88,1
P4624,Female,DIT,1,2023,Nasinu,413,74,76,85,76,none,none,on time,sponsored,79,1
P4625,Male,DIT,1,2023,Nasinu,413,75,85,60,87,none,none,on time,private,100,1
P4626,Male,DIT,1,2023,Nasinu,413,1,32,55,46,none,none,late submission,private,35,0
P4627,Female,DIT,1,2023,Nasinu,413,94,95,78,67,none,none,on time,sponsored,88,1
P4628,Male,DIT,2,2023,Nasinu,413,94,72,60,87,none,none,on time,sponsored,80,1
P4629,Male,DIT,2,2023,Nasinu,413,61,66,68,76,none,none,on time,private,100,1
P4630,Male,DIT,2,2023,Nasinu,413,87,73,70,83,none,none,on time,sponsored,83,1
P4631,Male,DIT,2,2023,Nasinu,413,64,69,67,60,none,none,on time,sponsored,87,1
P4632,Male,DIT,1,2023,Nasinu,413,7,48,28,21,none,none,late submission,sponsored,34,0
P4633,Male,DIT,2,2023,Nasinu,413,65,82,65,82,none,none,on time,private,85,1
P4634,Male,DIT,2,2023,Nasinu,413,46,1,39,51,none,none,late submission,private,69,0
P4635,Male,DIT,1,2023,Nasinu,413,93,94,72,90,none,none,on time,sponsored,80,1
P4636,Female,DIT,1,2023,Nasinu,413,66,92,85,73,none,none,on time,private,82,1
P4637,Male,DIT,1,2023,Nasinu,413,74,91,95,89,none,none,on time,sponsored,85,1
P4638,Female,DIT,2,2023,Nasinu,413,62,88,72,60,none,none,on time,sponsored,76,1
P4639,Female,DIT,1,2023,Nasinu,413,26,47,53,0,none,none,late submission,private,47,0
P4640,Female,DIT,2,2023,Nasinu,413,93,95,67,68,none,none,on time,sponsored,96,1
P4641,Female,DIT,2,2023,Nasinu,413,67,62,80,75,none,none,on time,private,87,1
P4642,Female,DIT,2,2023,Nasinu,413,63,79,68,76,none,none,on time,sponsored,97,1
P4643,Female,DIT,1,2023,Nasinu,413,64,93,83,64,none,none,on time,private,97,1
P4644,Female,DIT,2,2023,Nasinu,413,61,78,80,71,none,none,on time,sponsored,83,1
P4645,Male,DIT,1,2023,Nasinu,413,7,6,16,49,none,none,late submission,private,12,0
P4646,Female,DIT,2,2023,Nasinu,413,37,51,5,14,none,none,late submission,sponsored,23,0
P4647,Male,DIT,2,2023,Nasinu,413,95,94,79,95,none,none,on time,sponsored,94,1
P4648,Female,DIT,1,2023,Nasinu,413,26,5,42,21,none,none,late submission,private,5,0
P4649,Female,DIT,1,2023,Nasinu,413,66,90,62,90,none,none,on time,sponsored,73,1
P4650,Female,DIT,2,2023,Nasinu,413,95,75,65,81,none,none,on time,sponsored,78,1
P4651,Male,DIT,1,2023,Nasinu,413,61,90,73,68,none,none,on time,sponsored,88,1
P4652,Male,DIT,1,2023,Nasinu,413,36,50,46,49,none,none,late submission,private,0,0
P4653,Male,DIT,2,2023,Nasinu,413,73,84,72,93,none,none,on time,private,71,1
P4654,Female,DIT,2,2023,Nasinu,413,78,77,75,67,none,none,on time,private,88,1
P4655,Female,DIT,2,2023,Nasinu,413,67,85,72,76,none,none,on time,sponsored,85,1
